id,price,brand,model,processor,ram memory,display size,storage capacity,cpu cores,graphics card,rating,reviews,name,url,image,instock
2dfd384f56,179990,lenovo,ThinkPad Z13,7.0,16,13.3,512,8,2800.0,0.0,0,"Lenovo ThinkPad Z13 Ryzen 7 Pro 6850U/ 16 GB DDR5 RAM/512 GB NVME SSD/ 13.3"" IPS Touch / FP/ Backlit Keyboard/Win 11 Professional (Business Series Laptop)",https://www.daraz.com.np/products/lenovo-thinkpad-z13-ryzen-7-pro-6850u-16-gb-ddr5-ram512-gb-nvme-ssd-133-ips-touch-fp-backlit-keyboardwin-11-professional-business-series-laptop-i128902691-s1036849162.html?search=1,https://static-01.daraz.com.np/p/1fcdc367f53af880ee2cbe847871293e.jpg_750x750.jpg_.webp,
880b8764e9,118990,lenovo,Thinkpad L14,5.0,16,14.0,512,4,2800.0,0.0,0,"Lenovo Thinkpad L14 Core i5 11th Gen/ 16 GB RAM / 512GB SSD Nvme/14"" FHD IPS/Backlit keyboard/Win 11 Professional Genuine",https://www.daraz.com.np/products/lenovo-thinkpad-l14-core-i5-11th-gen-16-gb-ram-512gb-ssd-nvme14-fhd-ipsbacklit-keyboardwin-11-professional-genuine-i128127847-s1035213930.html?search=1,https://static-01.daraz.com.np/p/65dde095961ca953f71ad12ac31c7995.jpg_750x750.jpg_.webp,
332bdade03,97000,acer,Aspire 5,7.0,8,15.6,256,8,,0.0,0,"Acer Aspire 5 2021 Ryzen 7 5700U / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard",https://www.daraz.com.np/products/acer-aspire-5-2021-ryzen-7-5700u-8gb-ram-256gb-ssd-156-fhd-display-backlight-keyboard-i123290258-s1033497513.html?search=1,https://static-01.daraz.com.np/p/db6c535f5099f191a9a72db9eb043b8e.jpg_750x750.jpg_.webp,
87f320536b,345000,apple,Macbook Pro,5.0,16,16.0,1024,10,2500.0,0.0,0,"Apple Macbook Pro 16"" 10C Cpu, 16C Gpu, 16Gb, 1Tb Ssd- Evostore",https://www.daraz.com.np/products/apple-macbook-pro-16-10c-cpu-16c-gpu-16gb-1tb-ssd-evostore-i109324329-s1029589974.html?search=1,https://static-01.daraz.com.np/p/3a2267a2166e04cbdf5a7610ce85287c.jpg_750x750.jpg_.webp,
24819679d8,64999,dell,Vostro 3520,5.0,16,15.6,256,10,,0.0,0,"Dell Vostro 3520 i5 12th Gen | 16GB RAM | 256GB SSD | 15.6"" 120Hz FHD | Black",https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-gen-16gb-ram-256gb-ssd-156-120hz-fhd-black-i130070022-s1037961301.html?search=1,https://static-01.daraz.com.np/p/dd329c013f0b11d027107d46da882a30.jpg_750x750.jpg_.webp,
86ba3f3a8f,95000,acer,Aspire 5,5.0,8,15.6,256,12,,0.0,0,"Acer Aspire 5 2023 13th Gen i5 / 8GB RAM / 256GB SSD / 15.6"" FHD Display",https://www.daraz.com.np/products/acer-aspire-5-2023-13th-gen-i5-8gb-ram-256gb-ssd-156-fhd-display-i127906311-s1034917917.html?search=1,,
2d1613588e,335000,apple,Macbook Pro,7.0,24,13.3,1024,8,2800.0,0.0,0,"Apple Macbook Pro (13-Inch, M2, 2022) | M2 Chip, 8C Cpu, 10C Gpu, 24Gb Ram, 1Tb Ssd - Evostore",https://www.daraz.com.np/products/apple-macbook-pro-13-inch-m2-2022-m2-chip-8c-cpu-10c-gpu-24gb-ram-1tb-ssd-evostore-i128483936-s1035987017.html?search=1,https://static-01.daraz.com.np/p/51376409d97ffc2a973f0029ff34fbee.jpg_750x750.jpg_.webp,
a0a7633cda,31999,lenovo,Laptop 4,2.0,4,15.6,256,2,,0.0,0,Lenovo Laptop 4 GB RAM 256 GB Storage | LENOVO V15 LAPTOP,https://www.daraz.com.np/products/lenovo-laptop-4-gb-ram-256-gb-storage-lenovo-v15-laptop-i131754031-s1038960024.html?search=1,https://static-01.daraz.com.np/p/65db3e80c666eec4796b486ff330066e.png_750x750.jpg_.webp,
e80d9a3989,105000,asus,ZenBook Q408UG,5.0,8,14.0,256,6,,0.0,0,Asus ZenBook Q408UG Ryzen 5 4500U 8GB RAM 256GB SSD MX450 2GB 14” FHD display,https://www.daraz.com.np/products/asus-zenbook-q408ug-ryzen-5-4500u-8gb-ram-256gb-ssd-mx450-2gb-14-fhd-display-i125217435-s1033989946.html?search=1,https://static-01.daraz.com.np/p/1d0a6a5996809b348dd7f3bbfe484e0b.jpg_750x750.jpg_.webp,
9377d279ee,76000,acer,Aspire A514,5.0,8,14.0,256,6,,0.0,0,"Acer Aspire A514-54-501Z 14"" 8GB 256GB SSD Core i5-1135G7 2.4GHz, Gold",https://www.daraz.com.np/products/acer-aspire-a514-54-501z-14-8gb-256gb-ssd-core-i5-1135g7-24ghz-gold-i118139481-s1032386478.html?search=1,https://static-01.daraz.com.np/p/cbe6f87b56dc9724916df1692b447b27.jpg_750x750.jpg_.webp,
87bf10889f,127999,hp,Envy i7,7.0,16,14.0,1024,10,,0.0,0,"HP Envy i7 13th Gen | 16GB DDR4 | 1TB SSD | 14"" FHD IPS x360 Touch Display | FPR | Win 11",https://www.daraz.com.np/products/hp-envy-i7-13th-gen-16gb-ddr4-1tb-ssd-14-fhd-ips-x360-touch-display-fpr-win-11-i129793797-s1037640396.html?search=1,https://static-01.daraz.com.np/p/586ec5f79668cdae718b3d4e1f988cb3.jpg_750x750.jpg_.webp,
492390c3d7,59999,acer,Aspire 3,5.0,8,15.6,256,6,,0.0,0,Acer Aspire 3 With i5 12th Gen Processor 15.6 Inch FHD Display 8GB RAM 256GB ROM,https://www.daraz.com.np/products/acer-aspire-3-with-i5-12th-gen-processor-156-inch-fhd-display-8gb-ram-256gb-rom-i128224620-s1035358920.html?search=1,,
0d199a8f1a,31000,lenovo,V14 Celeron,2.0,4,14.0,256,2,,0.0,0,"Lenovo V14 Celeron | 4GB RAM | 256GB SSD | 14"" HD Display Laptop",https://www.daraz.com.np/products/lenovo-v14-celeron-4gb-ram-256gb-ssd-14-hd-display-laptop-i129367106-s1037373165.html?search=1,https://static-01.daraz.com.np/p/08c760b7de0db9a5563a79ec67f618d7.jpg_750x750.jpg_.webp,
07aa666d84,93000,dell,Inspirion 3501,5.0,8,15.6,512,4,,0.0,0,"Dell Inspirion 3501 i5 11th Gen 8GB RAM 512GB SSD Nvidia MX330 2GB 15.6"" FHD Display",https://www.daraz.com.np/products/dell-inspirion-3501-i5-11th-gen-8gb-ram-512gb-ssd-nvidia-mx330-2gb-156-fhd-display-i125211812-s1033997441.html?search=1,https://static-01.daraz.com.np/p/4a1619422ea982fde41f6a444fb19626.jpg_750x750.jpg_.webp,
399d227610,69999,hp,Notebook 14,3.0,4,15.6,256,4,2800.0,0.0,0,"HP Notebook 14-FQ1051AU Ryzen 3 5300U / 4GB RAM / 256GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/hp-notebook-14-fq1051au-ryzen-3-5300u-4gb-ram-256gb-ssd-14-fhd-display-i122391262-s1033247626.html?search=1,https://static-01.daraz.com.np/p/0ad92177e7f4da9ba67c7d97de794d48.jpg_750x750.jpg_.webp,
ff4f44d731,88000,dell,"VOSTRO 14""",5.0,8,14.0,512,10,1500.0,0.0,0,"DELL VOSTRO 14""-3430 | 13th gen I5-1335U |8GB | 512 SSD | 1yrs warranty",https://www.daraz.com.np/products/dell-vostro-14-3430-13th-gen-i5-1335u-8gb-512-ssd-1yrs-warranty-i129113645-s1037158772.html?search=1,https://static-01.daraz.com.np/p/044c41af0eb97d5d57c8b476d63beb36.jpg_750x750.jpg_.webp,
e013314d73,155000,acer,Nitro 16,7.0,16,15.6,1024,8,4050.0,0.0,0,Acer Nitro 16 (13th Gen Intel Core i7 13620H Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 4050 6GB Graphics | 16-inch WUXGA (1920 x 1200) 165Hz Display | 4-Zone RGB Keyboard,https://www.daraz.com.np/products/acer-nitro-16-13th-gen-intel-core-i7-13620h-processor-16gb-ram-1tb-ssd-nvidia-geforce-rtx-4050-6gb-graphics-16-inch-wuxga-1920-x-1200-165hz-display-4-zone-rgb-keyboard-i129686486-s1037565254.html?search=1,https://static-01.daraz.com.np/p/6e02e55d104d66c08efd325eddd341bb.png_750x750.jpg_.webp,
2fb1518efb,67000,acer,Aspire 5,3.0,4,15.6,256,1,,0.0,0,"Acer Aspire 5 2022 12th Gen i3 / 4GB RAM / 256GB SSD / 15.6"" FHD Display Backlight Keyboard",https://www.daraz.com.np/products/acer-aspire-5-2022-12th-gen-i3-4gb-ram-256gb-ssd-156-fhd-display-backlight-keyboard-i123287423-s1033490747.html?search=1,https://static-01.daraz.com.np/p/89635d6fa6b5fb484cda0d9d9046cbdd.jpg_750x750.jpg_.webp,
9860fa1500,36500,dell,Wyse 5470,2.0,8,14.0,256,4,1500.0,0.0,0,Dell Wyse 5470 (Intel Celeron Processor | 8GB RAM | 256GB SSD Storage | Intel UHD Graphics | 14″ FHD Display),https://www.daraz.com.np/products/dell-wyse-5470-intel-celeron-processor-8gb-ram-256gb-ssd-storage-intel-uhd-graphics-14-fhd-display-i129770027-s1037611747.html?search=1,https://static-01.daraz.com.np/p/3d335247855cce8f7a2c2bb0eba6d30a.jpg_750x750.jpg_.webp,
8851e6bd9e,97000,hp,15 255,7.0,8,15.6,512,8,2000.0,0.0,0,HP 15 255 G8 With Ryzen 7 5700U Processor 15.6 Inch FHD Display 8GB RAM 512GB ROM,https://www.daraz.com.np/products/hp-15-255-g8-with-ryzen-7-5700u-processor-156-inch-fhd-display-8gb-ram-512gb-rom-i128230164-s1035369208.html?search=1,,
69d9acee9c,86000,acer,Aspire 5,7.0,8,15.6,512,8,,0.0,0,"Acer Aspire 5 i7 13th Gen | 8GB DDR5 RAM | 512GB NVMe SSD | 15.6"" FHD Display Laptop",https://www.daraz.com.np/products/acer-aspire-5-i7-13th-gen-8gb-ddr5-ram-512gb-nvme-ssd-156-fhd-display-laptop-i129029704-s1037025755.html?search=1,https://static-01.daraz.com.np/p/2a48a5a3030f77af384c45ac0e2a4b92.jpg_750x750.jpg_.webp,
c80642232c,80000,acer,Aspire 5,5.0,8,15.6,512,8,,0.0,0,Acer Aspire 5 2022 Intel Core I5 12 Gen 8 GB RAM/256 GB 15.6 inch Display - OTE,https://www.daraz.com.np/products/acer-aspire-5-2022-intel-core-i5-12-gen-8-gb-ram256-gb-156-inch-display-ote-i125177301-s1033991064.html?search=1,https://static-01.daraz.com.np/p/e7b720f181af2106f8cc559860e5475f.jpg_750x750.jpg_.webp,
37511423e7,48000,lenovo,IdeaPad L3,2.0,4,15.6,256,1,1500.0,0.0,0,"Lenovo IdeaPad L3 15ITL6 Celeron 10th Gen / 4GB RAM / 256GB SSD / 15.6"" FHD Display",https://www.daraz.com.np/products/lenovo-ideapad-l3-15itl6-celeron-10th-gen-4gb-ram-256gb-ssd-156-fhd-display-i123290256-s1033497511.html?search=1,https://static-01.daraz.com.np/p/6f81e9c65ee8b0280498c6afbe760319.jpg_750x750.jpg_.webp,
82993a8b79,64999,dell,Latitude 3420,5.0,8,14.1,256,6,,0.0,0,"Dell Latitude 3420 i5 11th Gen | 8GB RAM | 256GB SSD | Backlit Keyboard | 14.1"" FHD Display",https://www.daraz.com.np/products/dell-latitude-3420-i5-11th-gen-8gb-ram-256gb-ssd-backlit-keyboard-141-fhd-display-i130104493-s1037998309.html?search=1,https://static-01.daraz.com.np/p/3adebd7b51b45a837d692fc337c09056.jpg_750x750.jpg_.webp,
db90650db6,58900,dell,Vostro 3520,5.0,8,15.6,256,8,,0.0,0,"Dell Vostro 3520 | Core™ i5-1235U | 8GB | 256GB | 15.6"" FHD | UBUNTU",https://www.daraz.com.np/products/dell-vostro-3520-core-i5-1235u-8gb-256gb-156-fhd-ubuntu-i128951880-s1037623278.html?search=1,https://static-01.daraz.com.np/p/55f1748f0de0ac10cc277726beeab2d7.jpg_750x750.jpg_.webp,
8f885ca53d,99999,acer,Swift Go,5.0,16,14.0,512,6,,0.0,0,Acer Swift Go 14 Intel Evo i5 13th Gen 13500H | 16GB DDR5 RAM | 512GB NVMe SSD | OLED ( 2880 x 1800 ) Display | Backlit Keyboard | Windows 11 Home,https://www.daraz.com.np/products/acer-swift-go-14-intel-evo-i5-13th-gen-13500h-16gb-ddr5-ram-512gb-nvme-ssd-oled-2880-x-1800-display-backlit-keyboard-windows-11-home-i129905043-s1037748984.html?search=1,https://static-01.daraz.com.np/p/41f6b6af9dfe6d914abd32d6fa6a2690.png_750x750.jpg_.webp,
1a50522e2b,84000,dell,Vostro 3500,5.0,4,15.6,1024,4,,0.0,0,"Dell Vostro 3500 i5 11th Gen/ 4GB/ 1TB/ 15.6"" FHD Laptop",https://www.daraz.com.np/products/dell-vostro-3500-i5-11th-gen-4gb-1tb-156-fhd-laptop-i105543594-s1027340006.html?search=1,https://static-01.daraz.com.np/p/0dbd4e500715222c2bfb663c3c59df99.jpg_750x750.jpg_.webp,
9522431b9e,215000,dell,XPS 13,7.0,16,13.3,512,1,,0.0,0,Dell XPS 13 9305 I7 11 GEN / 16GB RAM / 512GB SSD / 13.3'' FHD DISPLAY,https://www.daraz.com.np/products/dell-xps-13-9305-i7-11-gen-16gb-ram-512gb-ssd-133-fhd-display-i123272545-s1033482709.html?search=1,https://static-01.daraz.com.np/p/ed7894a4c0a1a456146ebc7a9c8687c7.jpg_750x750.jpg_.webp,
af4291c834,82890,acer,Aspire 5,7.0,8,15.6,512,10,,0.0,0,"Acer Aspire 5 i7 13th Generation - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 15.6"" FHD Display Laptop",https://www.daraz.com.np/products/acer-aspire-5-i7-13th-generation-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-156-fhd-display-laptop-i131374629-s1038227057.html?search=1,https://static-01.daraz.com.np/p/22d12453cdee1116201e4babc868bb71.jpg_750x750.jpg_.webp,
9fac65dd0c,30000,lenovo,Ideapad Celeron,2.0,4,14.0,256,2,1500.0,0.0,0,Lenovo Ideapad Celeron 14 inch 4Gb Ram 256 Gb SSD,https://www.daraz.com.np/products/lenovo-ideapad-celeron-14-inch-4gb-ram-256-gb-ssd-i129587285-s1037514274.html?search=1,https://static-01.daraz.com.np/p/50492102b0ea7a93f0ae6c30466b39ce.jpg_750x750.jpg_.webp,
4e72a3cab5,99999,asus,ZenBook Q410VA,5.0,8,14.0,512,12,2800.0,0.0,0,Asus ZenBook Q410VA Intel EVO i5 13500H – 8GB DDR5 RAM – 512GB NVMe SSD – Iris Xe Integrated Graphics – 14.5″ 2.8K (2880 x 1800) TouchScreen Display – Inkwell Gray,https://www.daraz.com.np/products/asus-zenbook-q410va-intel-evo-i5-13500h-8gb-ddr5-ram-512gb-nvme-ssd-iris-xe-integrated-graphics-145-28k-2880-x-1800-touchscreen-display-inkwell-gray-i129556157-s1037489363.html?search=1,https://static-01.daraz.com.np/p/94575e07c9215f108ba7380525621e77.jpg_750x750.jpg_.webp,
63334ec0ef,59000,dell,Vostro 3520,5.0,8,15.6,512,8,,0.0,0,"Dell Vostro 3520 i5 12th generation/512gb/8gb/15.6""",https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-generation512gb8gb156-i131322049-s1038253339.html?search=1,https://static-01.daraz.com.np/p/c0b1fce9b8c63a95663fac5b82790858.jpg_750x750.jpg_.webp,
fbf1ce919e,93999,asus,Zenbook 14,5.0,8,14.0,512,6,2800.0,0.0,0,Asus Zenbook 14 Q410V Oled / i5 13gen / 8gb ddr5 ram / 512gb nvme ssd / 14inch OLED Touch Display,https://www.daraz.com.np/products/asus-zenbook-14-q410v-oled-i5-13gen-8gb-ddr5-ram-512gb-nvme-ssd-14inch-oled-touch-display-i128495439-s1036003633.html?search=1,https://static-01.daraz.com.np/p/3313b74a8e5a2896d9d3e8c65bb460e3.jpg_750x750.jpg_.webp,
767a5286f4,80000,asus,VivoBook F415EA,5.0,8,14.0,256,4,,0.0,0,"Asus VivoBook F415EA i5 11th Gen 8GB RAM 256GB SSD 14"" FHD display",https://www.daraz.com.np/products/asus-vivobook-f415ea-i5-11th-gen-8gb-ram-256gb-ssd-14-fhd-display-i125214611-s1033991796.html?search=1,https://static-01.daraz.com.np/p/1184e5191e9e38149b7d5f3d54f78fb9.jpg_750x750.jpg_.webp,
c7f19a4a7a,69999,dell,Inspiron 3520,5.0,16,15.6,512,10,,0.0,0,"Dell Inspiron 3520 i5 12th Gen | 16GB RAM | 512GB SSD | 15.6"" 120Hz FHD | Black",https://www.daraz.com.np/products/dell-inspiron-3520-i5-12th-gen-16gb-ram-512gb-ssd-156-120hz-fhd-black-i129411875-s1037403765.html?search=1,https://static-01.daraz.com.np/p/92744a4d73e054017b197de3786bedd0.jpg_750x750.jpg_.webp,
49dff1014c,33999,lenovo,Ideapad 1,2.0,4,15.6,256,2,,0.0,0,"Lenovo Ideapad 1 Celeron | 4GB RAM | 256GB SSD | 15.6"" HD Display Laptop",https://www.daraz.com.np/products/lenovo-ideapad-1-celeron-4gb-ram-256gb-ssd-156-hd-display-laptop-i129028585-s1037023818.html?search=1,https://static-01.daraz.com.np/p/d1065c05ba07844bff9a1187ff6cbf65.jpg_750x750.jpg_.webp,
a2640453f0,270000,dell,Alienware M15,7.0,16,15.6,1024,6,2070.0,0.0,0,"Dell Alienware M15 R3 I7 10th Gen / RTX 2070 SUPER / 16GB RAM / 512GB SSD / 15.6"" FHD 300Hz Display",https://www.daraz.com.np/products/dell-alienware-m15-r3-i7-10th-gen-rtx-2070-super-16gb-ram-512gb-ssd-156-fhd-300hz-display-i123271137-s1033497072.html?search=1,https://static-01.daraz.com.np/p/87cf3ba2838bb48465a5a0933cc65daf.jpg_750x750.jpg_.webp,
d348470c37,96898,hp,240 G9,7.0,8,14.0,512,10,,0.0,0,HP 240 G9 Notebook With I7 Processor 8 GB RAM 512 GB SSD 14 Inch 12th Gen,https://www.daraz.com.np/products/hp-240-g9-notebook-with-i7-processor-8-gb-ram-512-gb-ssd-14-inch-12th-gen-i129508715-s1037471276.html?search=1,https://static-01.daraz.com.np/p/ce289f8828cd2487969272c456d77f48.jpg_750x750.jpg_.webp,
4bd7f78298,187999,lenovo,Legion 5i,7.0,16,15.6,1024,8,,0.0,0,Lenovo Legion 5i Pro | Intel i7-12700H | 16 GB DDR5 RAM | 1 TB SSD | 16″ WQXGA resolution 2560 x 1600 pixels 165 Hz | RTX 3060 with 6 GB | Windows 11 Genuine |,https://www.daraz.com.np/products/lenovo-legion-5i-pro-intel-i7-12700h-16-gb-ddr5-ram-1-tb-ssd-16-wqxga-resolution-2560-x-1600-pixels-165-hz-rtx-3060-with-6-gb-windows-11-genuine-i130040057-s1037906134.html?search=1,https://static-01.daraz.com.np/p/5a44ed642e5f983df4f8743524eedb6b.jpg_750x750.jpg_.webp,
6de452cbf5,98700,dell,inspiron 3501,5.0,8,15.6,256,6,,0.0,0,Dell inspiron 3501 core-i5-11th GEN/8GB/256GB SSD,https://www.daraz.com.np/products/dell-inspiron-3501-core-i5-11th-gen8gb256gb-ssd-i121934564-s1033161313.html?search=1,https://static-01.daraz.com.np/p/4bd75efa25e23cfe8eb622c39366aa7d.jpg_750x750.jpg_.webp,
2e6842e22e,134990,lenovo,ThinkPad E16,5.0,16,15.6,512,6,2000.0,0.0,0,"Lenovo ThinkPad E16 Ryzen 5 7530U (6 Cores)/ 16GB RAM/ 512GB SSD/16"" FHD IPS/Backlit Keyboard/ Win 11 Professional",https://www.daraz.com.np/products/lenovo-thinkpad-e16-ryzen-5-7530u-6-cores-16gb-ram-512gb-ssd16-fhd-ipsbacklit-keyboard-win-11-professional-i129926009-s1037785127.html?search=1,https://static-01.daraz.com.np/p/cbfa2f2b1f2413939ba3c17c7ec55f4a.jpg_750x750.jpg_.webp,
37c5e95a9c,45500,acer,Aspire 3,3.0,4,15.6,256,4,,0.0,0,"Acer Aspire 3 AMD Ryzen 3 7320U | 4GB RAM | 256GB SSD | 15.6"" FHD | Silver",https://www.daraz.com.np/products/acer-aspire-3-amd-ryzen-3-7320u-4gb-ram-256gb-ssd-156-fhd-silver-i128299414-s1035544724.html?search=1,https://static-01.daraz.com.np/p/460c9be9490554ed02c8c935b69c1239.jpg_750x750.jpg_.webp,
4601c773ae,146666,lenovo,Flex 5,7.0,16,15.6,512,4,,0.0,0,Lenovo Flex 5 X360 Touch With Intel i7 11th Processor 15.6 Inch Full HD IPS Display 16GB RAM 512GB ROM,https://www.daraz.com.np/products/lenovo-flex-5-x360-touch-with-intel-i7-11th-processor-156-inch-full-hd-ips-display-16gb-ram-512gb-rom-i128224613-s1035362429.html?search=1,,
29c56e608d,87000,acer,Aspire 5,5.0,8,15.6,512,10,,0.0,0,"Acer Aspire 5 Intel Core i5-1335U, 8GB RAM, 512GB SSD, 15.6″ FHD, Intel Iris Xe Graphics, Steel Gray",https://www.daraz.com.np/products/acer-aspire-5-intel-core-i5-1335u-8gb-ram-512gb-ssd-156-fhd-intel-iris-xe-graphics-steel-gray-i128145993-s1035246566.html?search=1,https://static-01.daraz.com.np/p/8924335581cd6137dfd042b55b03db46.jpg_750x750.jpg_.webp,
b0a049e082,43000,dell,Inspiron 3511,3.0,8,15.6,256,4,1500.0,0.0,0,"Dell Inspiron 3511 i3 11th Gen | 8GB RAM | 256GB SSD | 15.6"" FHD Display",https://www.daraz.com.np/products/dell-inspiron-3511-i3-11th-gen-8gb-ram-256gb-ssd-156-fhd-display-i130184495-s1038098877.html?search=1,https://static-01.daraz.com.np/p/1beb8ccff1f692d314c55e7ea6d52dd3.jpg_750x750.jpg_.webp,
575af50503,384790,lenovo,Legion Pro,9.0,32,16.0,1024,10,2800.0,0.0,0,Lenovo Legion Pro 7i 13Th Gen i9-13900HX 16″ QHD+ IPS 240Hz RTX 4080 12GB 32GB DDR5 1TB SSD Win 11,https://www.daraz.com.np/products/lenovo-legion-pro-7i-13th-gen-i9-13900hx-16-qhd-ips-240hz-rtx-4080-12gb-32gb-ddr5-1tb-ssd-win-11-i128496215-s1035990382.html?search=1,https://static-01.daraz.com.np/p/52d9222d714b2ddf629b4d8247df898e.jpg_750x750.jpg_.webp,
7aff00b2ab,183000,asus,TUF A15,7.0,16,15.6,512,8,4050.0,0.0,0,"Asus TUF A15 2023 FA507NU Ryzen 7 7735HS / RTX 4050 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz display",https://www.daraz.com.np/products/asus-tuf-a15-2023-fa507nu-ryzen-7-7735hs-rtx-4050-16gb-ram-512gb-ssd-156-fhd-144hz-display-i128056894-s1035136639.html?search=1,https://static-01.daraz.com.np/p/ecc6678b32544999d5c69058899a3d01.jpg_750x750.jpg_.webp,
9bb0fb009d,44999,dell,Latitude E7480,5.0,8,14.0,256,2,,0.0,0,Dell Latitude E7480 I5-7th Gen 256 GB SSD 8 GB RAM 14 Inch Screen Ultrabook,https://www.daraz.com.np/products/dell-latitude-e7480-i5-7th-gen-256-gb-ssd-8-gb-ram-14-inch-screen-ultrabook-i126800493-s1037315704.html?search=1,https://static-01.daraz.com.np/p/aff6c22bbb6f9af3349a4eaa3f495a8b.jpg_750x750.jpg_.webp,
c0d77e9896,85999,lenovo,IdeaPad Flex,5.0,8,14.0,512,6,2000.0,0.0,0,"Lenovo IdeaPad Flex 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA+ IPS 2-in-1 Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/FPR/FHD Camera",https://www.daraz.com.np/products/lenovo-ideapad-flex-5-amd-ryzen-5-7530u-14-355cm-wuxga-ips-2-in-1-laptop-8gb512gb-ssdwin-11office-2021backlit-kbfprfhd-camera-i129888088-s1037752169.html?search=1,https://static-01.daraz.com.np/p/8329e9709ddeb5820462a5c9a1c2c0e8.png_750x750.jpg_.webp,
973fb76022,62500,acer,NITRO 5,5.0,8,15.6,512,6,2800.0,0.0,0,ACER NITRO 5 AMD Ryzen 5 6600H 8GB Ram 512GB SSD 15.6 FHD IPS 144Hz Slim Bezel Display NVIDIA GeForce RTX 3050TI 4GB Graphics,https://www.daraz.com.np/products/acer-nitro-5-amd-ryzen-5-6600h-8gb-ram-512gb-ssd-156-fhd-ips-144hz-slim-bezel-display-nvidia-geforce-rtx-3050ti-4gb-graphics-i129153784-s1037171710.html?search=1,,
bb742ef5a1,120000,acer,Aspire 5,5.0,8,14.0,512,6,,0.0,0,"Acer Aspire 5 2023 13th Gen i5 / NVIDIA RTX 2040 / 8GB RAM / 512GB SSD / 14""WUXGA FHD Display / 2 Years Warranty",https://www.daraz.com.np/products/acer-aspire-5-2023-13th-gen-i5-nvidia-rtx-2040-8gb-ram-512gb-ssd-14wuxga-fhd-display-2-years-warranty-i128210531-s1035347066.html?search=1,https://static-01.daraz.com.np/p/3becb47f651308ff35d4f213778668c1.jpg_750x750.jpg_.webp,
7f8685869c,65999,dell,Inspiron 3520,5.0,8,15.0,512,2,,0.0,0,"Dell Inspiron 3520 i5 12th Gen | 8GB RAM | 512GB SSD | 15.6"" 120Hz FHD | Black",https://www.daraz.com.np/products/dell-inspiron-3520-i5-12th-gen-8gb-ram-512gb-ssd-156-120hz-fhd-black-i129843732-s1037689331.html?search=1,https://laz-img-cdn.alicdn.com/tfs/TB13MLwbOLaK1RjSZFxXXamPFXa-300-200.png,
3b8ee92fd5,62000,lenovo,Ideapad 1,5.0,8,14.0,256,6,,0.0,0,Lenovo Ideapad 1 Ryzen 5 7520U 8Gb DDR5 5500Mhz 256Gb NVME 14 Inch Display,https://www.daraz.com.np/products/lenovo-ideapad-1-ryzen-5-7520u-8gb-ddr5-5500mhz-256gb-nvme-14-inch-display-i129926052-s1037928592.html?search=1,https://laz-img-cdn.alicdn.com/tfs/TB13MLwbOLaK1RjSZFxXXamPFXa-300-200.png,
c44b848c64,65000,msi,Modern 15,5.0,8,15.6,512,6,,0.0,0,"MSI Modern 15 A4SX Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display",https://www.daraz.com.np/products/msi-modern-15-a4sx-ryzen-5-4500u-amd-radeon-graphics-8gb-ram-512gb-ssd-156-fhd-display-i129157485-s1037168981.html?search=1,https://static-01.daraz.com.np/p/b752df453925ae138117790a69651ee5.jpg_750x750.jpg_.webp,
418f8557dd,148999,hp,Elite x360,7.0,16,13.3,512,10,2800.0,0.0,0,HP Elite x360 830 13 inch G9 2-in-1 Notebook PC,https://www.daraz.com.np/products/hp-elite-x360-830-13-inch-g9-2-in-1-notebook-pc-i131795230-s1039003764.html?search=1,https://static-01.daraz.com.np/p/d0a33ae11d5fadb9c323c22b7f920534.png_750x750.jpg_.webp,
a6838a922b,119999,acer,Aspire A514,5.0,8,14.0,256,6,,0.0,0,Acer Aspire A514-54-i5 11th Gen/8GB RAM/256GB SSD/14″ FHD Laptop,https://www.daraz.com.np/products/acer-aspire-a514-54-i5-11th-gen8gb-ram256gb-ssd14-fhd-laptop-i112844272-s1030599106.html?search=1,,
34d9570a6a,110000,lenovo,LOQ Gaming,5.0,8,15.6,1024,8,3050.0,0.0,0,"Lenovo LOQ Gaming Laptop 2023 i5 13th gen | RTX 3050 | 8GB RAM | 1TB SSD | 15.6"" FHD 144Hz display",https://www.daraz.com.np/products/lenovo-loq-gaming-laptop-2023-i5-13th-gen-rtx-3050-8gb-ram-1tb-ssd-156-fhd-144hz-display-i129551596-s1037477920.html?search=1,https://static-01.daraz.com.np/p/30b54def55c404858924dcfab922d281.jpg_750x750.jpg_.webp,
