graphics card,name
2500.0,"Apple Macbook Air Apple M1 Chip, 13.3-Inch/33.74 Cm Retina Display, 8GB Ram, 256Gb SSD Storage"
4060.0,Lenovo Legion Slim 5 2023 13th gen Intel core i7/ RTX 4060 8 GB / 16 GB DDR5 RAM /1TB Gen 4 SSD / 16” WQXGA Display / 165Hz Refresh Rate
3050.0,HP VICTUS 15 / Intel core i5-13420H Processor / 15.6″ (1920×1080) FHD IPS Display / 16GB RAM / 512 GB SSD / NVIDIA® RTX 3050(6GB Dedicated Graphics) 144Hz Refresh Rate
3050.0,"HP Victus 16 Amd Ryzen 7 6800H 8GB DDR-5 Ram 512GB SSD 4GB RTX 3050 16.1""144Hz FHD"
1650.0,"Acer Aspire 7 | AMD Ryzen 5 | Display 15.6"" | 16 GB RAM | 512 GB SSD | 15.5"" FULL HD | GeForce GTX 1650 4GBnlaAcer Aspire 7 | AMD Ryzen 5 | Display 15.6"" | 16 GB RAM | 512 GB SSD | 15.5"" FULL HD | GeForce GTX 1650 4GB"
3050.0,Lenovo LOQ I5 13th Gen 8GB Ram 1TB SSD RTX 3050 15.6 FHD
3050.0,LENOVO LOQ 15IRH8 GAMING LAPTOP | 13TH GEN INTEL CORE I5-13420H PROCESSOR | 8GB RAM | 1TB SSD | NVIDIA RTX 3050 6GB GRAPHICS CARD | 15.6-INCH FHD (1920 x 1080) 144HZ DISPLAY | WINDWS 11 HOME |
3050.0,"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3050Ti / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display"
2050.0,MSI Thin GF63 12UCX (12th Gen Intel Core i5-12450H Processor | 16GB DDR4 RAM | 1tb SSD | NVIDIA GeForce RTX 2050 4GB GDDR6 Graphics | 15.6-inc FHD IPS 144Hz Display | 2 Year Warranty)
2050.0,"HP Victus 15 Ryzen 5 7535HS /8GB DDR5 RAM/ 512 GB NVME SSD/15.6"" 144Hrz Display / 4GB RTX 2050 DDR6 Graphics/Backlit Keyboard/ Win 11"
1660.0,HP Omen Gaming Core i7 8GB RAM 256GB SSD+1TB HDD
,"Acer Predator Helios 300 10 Gen i7-10750H, 8GB RAM, 512GB SSD, RTX 2060 6GB, 15.6"" FULL HD 144Hz,"
1650.0,"Acer Nitro 5 2021 AMD Ryzen 5 5600H / GTX 1650 / 8GB RAM / 256GB SSD / 1TB HDD / 15.6"" FHD 144Hz display"
3060.0,"Acer Nitro 5 AMD Ryzen 7 5800H | RTX 3060 | 16GB RAM | 512 SSD | 15.6"" FHD 165Hz display"
3050.0,Acer Nitro V i5 13th Gen 16gb Ram 512gb SSD RTX 3050 6gb 144hz FHD
4060.0,lenovo LEGION 5 15ARP8 AMD® Ryzen™ 7 7735HS/16GB RAM/1TB SSD/15.6″ WQHD IPS 165Hz/NVIDIA® GeForce RTX™ 4060 8GB/Windows 11 Home Previous product Next product
3050.0,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / RED backlight Keyboard"
3050.0,Acer Nitro 5 AMD Ryzen 7-7735HS | 8GB DDR5 RAM | 512GB SSD | NVIDIA RTX3050 | 15.6-inch FHD IPS 144Hz Gaming Laptop | RGB Keyboard | Win11 | Laptop
3060.0,"ASUS TUF Gaming F15-FX506HM / i5 11th Gen 11400H /Nvidia Rtx 3060 6GB / 8GB RAM / 512GB SSD / 15.6"" IPS 144Hz"
4050.0,"Asus TUF A15 2023 FA507NU Ryzen 7 7735HS / RTX 4050 / 8GB RAM / 1TB SSD / 15.6"" FHD 144Hz display"
3050.0,"Acer Nitro V 15 2023 i5 13420H | RTX 3050 6GB | 16GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | 1 Year Warranty"
3050.0,Acer Nitro 5 AN515-58 Intel Core i7-12700H Processor 16GB DDR4 RAM and 512GB SSD storage 4GB NVIDIA GeForce RTX 3050 Graphic Card with dedicated memory
1100.0,"MSI Modern 15 A11SBU, 11th Gen Core i7- 1195G7, GeForce® MX450 2GB GDDR5, 8GB 3200MHz RAM, 512GB NVME SSD, 15.6"" FHD (1920*1080), IPS, Full Size Keyboard, Genuine Windows 10"
4050.0,Lenovo LOQ Gaming Laptop 2023| AMD Ryzen 7 7840HS Processor | 16GB DDR5 RAM | 512GB Gen4 SSD | NVIDIA GeForce® RTX™ 4050 6GB GDDR6 Graphics | 15.6 inch FHD (1920 x 1080) IPS 144Hz Display | Windows 11 Home | 1 Year Warranty | Laptop | Laptops
2050.0,Lenovo LOQ I5 13th Gen 16GB Ram 512GB SSD RTX 2050 15.6 FHD
4060.0,"ASUS TUF Gaming F15 (2023) FX507VV4 - Intel™ i7 13th Gen 13700H, 16 GB RAM, 1 TB G4 SSD, NVIDIA® GeForce RTX™ 4060, 15.6-inch FHD Display, Win 11, Jaeger Grey, Backpack, Mouse, 2 yrs warranty"
4060.0,"Acer Predator Helios Neo 16 / i7 13th Gen / RTX 4060 / 16GB RAM / 1TB SSD / 16"" 165Hz Display"
4050.0,"MSI Prestige 16 Studio A13V i7 13TH GEN / NVIDIA RTX 4050 / 16GB RAM / 1TB SSD / 16"" 165Hz QHD / 2 Year Warranty"
4060.0,"Lenovo LOQ Gaming Laptop 2023 AMD Ryzen 7 7840HS | RTX 4060 | 16GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | 1 Year Warranty"
3050.0,Acer Nitro V15 I5 13th |8GB|512GB|NVDIA RTX-3050 |6GB|144Hrz Display
4050.0,Acer Nitro V Gaming Intel i5 13th Gen RTX™ 4050 6GB 8GB RAM 512GB SSD 15.6″ 144Hz Laptop
3070.0,"ASUS TUF Dash F15 FX517ZR - (i7-12th Gen 12650H/ RTX 3070 8GB / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz Display/ Color-Grey /Genuine Windows 11 /Bagpack / Mouse/2 Years International Warranty"
3060.0,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz display"
3060.0,"ASUS ROG Zephyrus Duo 15 SE GX551QM / Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" IPS 300Hz + Screenpad Plus"
2050.0,"Acer Aspire 5 / Ryzen7 5700U / 8GB RAM/512GB SSD / 15.6"" FHD / Win 11"
3060.0,"Acer Predator Helios 300 / i7 10th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz Display"
,Apple Macbook Air M2- 8GB 256GB
4050.0,"Acer Nitro V 15 Intel Core i7 13th Gen 13620H - 16GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 4050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
2050.0,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5-13420 H Processor (Windows 11 Home/ 8 (1*8) GB/ 512 GB SSD/ NVIDIA GeForce Graphics) A515-58GM, 39.6 cm (15.6"") Full HD Display, 1.78 KG, Steel Gray"
3060.0,"HP Omen 16 2021 i7 11800H 8 Core | RTX 3060 | 16GB RAM | 512GGB SSD | 16.1"" QHD 165Hz Display"
3050.0,"Acer Nitro 5 2022 i5 12th Gen 12500H / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / backlight Keyboard / 2 Year warranty"
3060.0,"Acer Predator Helios 300 2021 i5 11th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" QHD 165Hz Display"
,Acer Predator Helios 16 Gaming Laptop 13th Gen Intel Core i9 \ Windows 11 Home \ 16 GB RAM \ 1 TB SSD \ NVIDIA GeForce RTX 4080 y
3050.0,HP Victus 15 Gaming i7-12650H 12th Gen|16GB RAM|512GB SSD|15.6″ Full HD 144Hz|NVIDIA RTX 3050Ti 4GB| Windows 11 Home
3050.0,MSI Katana GF66 11UD | Intel Core i7-11800H | 16GB | 512GB | NVIDIA GeForce RTX 3050TI 4GB | FHD | Win 10
4050.0,"Acer Nitro V15 2023 i7 13620H | RTX 4050 6GB | 16 GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | Backlit Keyboard | 1 Year Warranty"
4060.0,Dell Inspiron G15 5530 - i7 13650HX | 16GB | 512SSD | NVIDIA RTX 4060 8GB GDDR6 | FHD | RGB Backlit Keyboard | 2 Years Warranty
4070.0,"ASUS TUF Gaming F15 i7 12th Gen, 16GB RAM 1TB SSD RTX 4070 8GB 15.6″144Hz FHD"
4060.0,Lenovo Legion Pro 5i i7 13th Gen 16GB 512GB 16″ WQXGA 165Hz RTX 4060 8GB
3060.0,"Acer Predator Helios 300 / i7 12th Gen / RTX 3060 /16GB RAM / 512 SSD / 15.6"" FHD 165Hz"
3050.0,"Acer Nitro 5 | 12th Gen Intel Core i5 - 12500H Processor | 16GB RAM | 512GB SSD | NVIDIA RTX 3050 Graphics | 15.6"" FHD 144Hz Display | Gaming Laptop | Acer Nitro | 1 year warranty | Black"
1650.0,"Asus Rog Strix Gaming Laptop 8 GB RAM 512 GB SSD 15.6"""
3060.0,ACER Predator | Intel® Core™ i9-11800H | 15.6″ QHD Display | PH315-54-97SE
3050.0,"Acer Nitro 5 i5 12th Gen 16GB RAM 512GB SSD RTX 3050 Ti 15.6"" FHD 144Hz"
1650.0,"MSI GF63 Thin 10SC / i5 10th Gen / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD Display"
,"Acer Predator Helios 300 2023 i9 13th Gen / RTX 4080 / 16GB RAM / 1TB SSD / 16"" WQXGA 240Hz display / 2 Year Warranty"
3060.0,"Acer Predator Helios 300 2020 i7 10th Gen / 8GB RAM / 1TB SSD / RTX 3060 / 15.6"" FHD 144Hz"
,"Dell G5 15 G5500 2020 i7 10Th Gen / 16GB RAM / 1TB SSD / RTX 2060 6GB / 15.6"" FHD 300Hz Display"
1650.0,"Dell Gaming -3590 G3 / 10th Gen Core i5-10300H / 8GB / 512GB SSD /Windows 10/4GB NVIDIA 1650 Graphics), Black /15.6-inch"
2800.0,Dell Inspiron 7306 2-in-1 i7 11Th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD 360-degree Touch Screen Display
,Acer Aspire 5 11th Gen Core i5 -8GB-256GB SSD 14' Display
3060.0,LEVEL51 GG Gaming Laptop i7 11800H RTX 3060 16GB 500GB Windows 10 pro 15.6 144Hz Display
,Lenovo Legion 5 2023 AMD R7 7735HS
3050.0,"Dell G15 5520 2022 i7 12700H / RTX 3050ti / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display"
,"MSI Modern 15 A11MU, 11th Gen Core i7-1195G Processor, 8GB 3200MHz RAM, 512GB NVME SSD, 15.6"" FHD (1920*1080), IPS 72% , 100% SRGB, Narrow Bezel , Full Size Keyboard, Genuine Windows 10"
4060.0,"Asus ROG Strix G16 2023 G614JV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year Warranty / ROG Bagpack / Mouse"
3060.0,Lenovo Legion 5 2023 12th gen Intel core i7/ RTX 3060 / 32 GB RAM /512GB SSD / 15.6 Inch Display / 165Hz Refresh Rate
3070.0,GIGABYTE AERO 16 XE4 Intel Core i7 12th Gen 32GB Ram 2TB NVME SSD 16 4K/UHD+ AMOLED RTX 3070 Ti 8GB
3050.0,Lenovo LOQ 15 Intel Core i5 13420H RTX 3050 6GB Graphics – 8GB DDR5 RAM – 1TB NVMe SSD – 15.6″ FHD 144Hz Display – Windows 11 Home
3050.0,"Asus Tuf Gaming F15 - Fx506Heb 15.6 Inch,16Gb/512Gb,Intel Core I7"
,"Lenovo ThinkPad X1 Carbon 2020 i5 10th Gen / 16GB RAM / 512GB SSD / 14"" FHD"
2050.0,HP Victus Ryzen 5 7535HS 8GB 512GB SSD RTX 2050 4GB 15.6″ FHD 144Hz
4070.0,"Asus ROG Strix G18 2023 G814JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 18"" WQXGA 165Hz display"
3050.0,Lenovo New Loq Gaming Laptop 2023 | Amd Ryzen™ 5 7640Hs | Nvidia Geforce Rtx 3050 6Gb | 15.6″ Fhd 60Hz Display| 16Gb Ddr5 Ram| 512Gb Pcie Ssd
3050.0,Acer Nitro 5 Ryzen 7-7735HS /8GB DDR5 RAM /512GB SSD /NVIDIA RTX3050 /15.6-inch FHD IPS 144Hz Gaming Laptop /RGB Keyboard/Win11
4070.0,"MSI Raider GE68 HX 13V 2023 i7 13TH GEN / RTX 4070 / 2TB SSD / 32GB RAM / 16"" 240Hz QHD display"
3050.0,Lenovo Legion 5 Ryzen 7 5800h RTX 1350TI 4GB Graphics 8gb Ram 512GB NVMe SSD
4070.0,"Asus ROG Strix G16 2023 G614JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year Warranty / ROG Backpack / Mouse / l"
3050.0,"HP Victus 15 Ryzen 7 5800H 16 GB RAM 512 GB SSD RTX 3050Ti 15.6"" FHD 144Hz"
3050.0,"Dell G15 5520 2022 i5 12500H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display"
1650.0,"MSI GF63 Thin 10SC i5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard"
4050.0,Lenovo LOQ 15APH8 Gaming Laptop| ryzen7 7840hs 3.8g| 8gb| 512gb SSD| RTX 4050
3050.0,"Acer Nitro 5 i5 12th Gen | 16GB RAM | 512GB SSD | RTX 3050Ti 4GB Graphics | 15.6"" FHD 144hz Laptop"
3060.0,"Acer Predator Helios 300 2021 i5 10th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
3050.0,MSI Katana GF66 11UC| Intel Core i5- 11400H | 16GB | 512GB | NVIDIA GeForce RTX 3050 4GB | Win 10
,"Acer Aspire 5 (A514-56M-55TS) i5-1335U/8GB RAM/512GB SSD/13th/Iris Xe Graphics/14"" IPS FHD/Windows 11 Home Notebook"
2800.0,Dell Alienware M15 R6 i7 11800H 32GB RAM 1TB NVMe SSD RTX 3070 GDDR6 QHD Display With 240Hz
4050.0,"Acer Nitro 5 2022 /I 5 12gen /16gb DDR 4 Ram / 512 SSD / 15"" FHD 144Hz Display / Backlight keyboard"
2050.0,MSI Thin GF63 12UCX (12th Gen Intel Core i5-12450H Processor
3050.0,Acer Nitro 5 Intel Core I5-12500H 12thGen 16GB Ram 512GB SSD 15.6 FHD 144Hz Display Nvidia Geforce RTX3050 4GB Graphics
3060.0,"Acer Predator Helios 300 i5 10th Gen RTX 3060 8GB RAM 512GB SSD 15.6"" FHD 144Hz Display"
3060.0,Lenovo Legion 5 2023 12th gen Intel core i7/ RTX 3060 / 32 GB RAM /1TB Gen 4 SSD / 15.6 Inch Display / 165Hz Refresh Rate
1650.0,"Acer Nitro 5 2021 i7 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD"
2050.0,"ASUS TUF Gaming A15 FA506NF - 7TH, RYZEN 5 7535HS, 8, 512 GB G4 NVMe SSD, 15.6 FHD IPS 144 Hz, RTX 2050 4G, BACKLIT KB, Genuine Windows 11"
3050.0,ACER NITRO 5 intel core i5-122500H 12th gen 16GB Ram 512GB SSD 15.6 FHD IPS 144Hz slim bezel Display NVIDIA GeForce RTX 3050Ti Graphics
4060.0,"Acer Nitro 5 2023 i5 12450H / RTX 4060 8GB / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
4050.0,"Acer Nitro V 15 Intel Core i7 13th Gen 13620H - 8GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 4050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
3050.0,HP Victus 15 i5 13th Gen 8GB 512GB RTX 3050 6GB 15.6 144Hz Win 11
,"Dell G5 15 G5500 2020 i7 10th Gen / 16GB RAM / 512GB SSD / RTX 2060 6GB / 15.6"" FHD 144Hz Display"
4060.0,Acer Predator Helios Neo 16 /I7 13Gen 700HX/ 16gb DDR5 Ram/ 1Tb Nvme Ssd /RTX 4060 /15.6inch IPS Slim Bezel 165HZ
2800.0,"Asus ROG Zephyrus G16 2023 GU603VV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WQXGA 165Hz display / 2 Year Warranty"
3050.0,"Acer Nitro 5 / 12th Gen Intel Core i5-12500H / 8GB RAM / 512GB SSD / RTX 3050 / 15.6"" FHD 144Hz Display"
3050.0,Acer Nitro 5 (2022) 12 Gen I5 8/512/3050 RTX
2050.0,Acer Aspire 5 15 (13th Gen Intel Core i5-1335U Processor | 8GB DDR4 RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics Card | 15.6-inch FHD IPS Display
3050.0,"HP Victus 15 Core i5 13th Gen Intel 13420H /NVidia RTX 3050 6GB Graphics /8GB RAM/512GB SSD/15.6"" 144Hrz/Backlit Keyboard/Win 11"
3050.0,"Acer Nitro 5 12th i5-12500H Processor - 16GB DDR4 RAM- 512GB NVMe SSD - NVIDIA RTX 3050Ti 4GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
3060.0,"MSI GF65 / i5 10th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz"
3050.0,"Acer Nitro 5 / i5 12th Gen / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz"
1650.0,"Dell G5 2021 G5510 i5 10th Gen / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" 120Hz FHD Display"
4050.0,"Acer Nitro 5 2023 i7 12650H / RTX 4050 6GB / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
3050.0,"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / 8GB RAM / 1TB SSD / RTX 3050Ti / 15.6"" QHD 165Hz display"
,"MSI Modern 14 B11MOU, Tiger lake Core i5-1155G7 Processor, 8GB 3200MHz Ram, 512GB NVME SSD, 14.0"" FHD (1920x1080), IPS 45% NTSC, Narrow Bezel"
4070.0,"Asus ROG Strix G18 2023 G814JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 18"" WUXGA 165Hz display"
1650.0,Acer Nitro 5 Ryzen 7 5800H / 16GB RAM / 1TB SSD / NVIDIA GTX 1650 / Windows 10 Pro / 15.6″ FHD 144Hz Display
2070.0,"Dell Alienware M15 R3 i7 10th Gen / RTX 2070 SUPER / 16GB RAM / 512GB SSD / 15.6"" FHD 300Hz Display"
1650.0,"Acer Nitro 5 2021 i5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD"
1660.0,"Asus Rog Zephyrus M15 (Gu502Lu-Bi7N4) Gaming Laptop, 15.6"" Fhd Display, Intel Core I7-10750H Upto 5.0Ghz,16Gb Ram,512Gb Nvme,Nvidia Geforce Gtx 1660Ti"
1650.0,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1650ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD"
3060.0,"Acer Predator Helios 300 i7 10th Gen 8 Core / RTX 3060 / 8GB RAM / 1TB SSD / 15.6"" QHD 165Hz display"
3070.0,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3070 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display"
4050.0,"Acer Nitro 5 2023 i5 12450H / RTX 4050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
1650.0,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display"
4050.0,"Acer Predator Helios Neo 16 2023 i7 13th Gen / RTX 4050 / 16GB RAM / 1TB SSD / 16"" WUXGA 165Hz display / 2 Year warranty"
3050.0,"Acer Nitro 5 2023 AMD Ryzen™ 5 7535HS / RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty"
4050.0,Acer nitro 5 V15 Intel core i5 13gen / 8gb ddr5 ram /512gb nvme ssd /Geforce RTX 4050 Graphics /15inch FHD 144Hz display
3050.0,Asus Tuf Dash F15 FX516P / I5 11300H / 8 GB DDR4 Ram / 512 GB PCIE G3 SSD /RTX 3050 4GB Graphics/ 15.6 Inch 144Hz FHD Display
,MSI Modern 14 - B5M
,"Lenovo Yoga C740 2-in-1 / i5-10210U / 8GB RAM / 256GB SSD / 14"" FHD Touch Screen"
3050.0,Lenovo IdeaPad 3 Gaming Laptop I5 12Th Gen /16Gb Ram /512Gb /RTX 3050 4GB_G6 15.6 FHD With Finger Print Sensor
3050.0,"Acer Nitro V 15 2023 i5 13420H | RTX 3050 6GB | 8GB RAM | 512GB SSD | 15.6"" FHD 144Hz display"
3050.0,Acer Nitro V15 I7 13th Gen 16GB/512GB/NVDIA RTX 3050|6GB|144Hrz Display
3060.0,"Asus TUF Dash F15 / i7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display"
3070.0,"Asus Rog Strix Scar 15 G533QR / Ryzen 9 5900HX / RTX 3070 8GB GDDR6 / 32GB RAM / 1TB SSD / 15.6"" FHD IPS 300Hz"
3060.0,HP Victus 16 2021 i7 11th Gen Rtx 3060 16Gb Ram 512Gb Ssd 16.1 144hz Fhd display
3050.0,Acer Aspire 7 A715-51G-580P / i5 1240p / 8gb DDR4 Ram / 512gb SSD / Nvidia GeForce RTX 3050 Graphic Card
4050.0,"MSI Katana 15 B13VEK 2023 i7 13TH GEN / RTX 4050 / 16GB RAM / 1TB SSD / 16"" 144Hz FHD display / 2 Year Warranty"
3050.0,"Acer Nitro 5 2021 I5 11TH GEN/ RTX 3050/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD"
,Hp Pavilion X360 2 In
4050.0,ACER NITRO V15 INTEL® CORE™ i5-13420H PROCESSOR | 8 GB DDR5 RAM || | 512 GB SSD STORAGE | INVIDIA® GeForce® RTX 4050 WITH 6 GB GRAPHICS | | 15.6 INCH WITH 144HZ DISPLAY
2800.0,"Asus Rog Strix Scar 15 / Ryzen 9 5900HX / RTX 3080 / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display"
4070.0,"Acer Predator Helios 300 2023 i9 13th Gen / RTX 4070 / 16GB RAM / 1TB SSD / 16"" WQXGA 240Hz display / 2 Year Warranty"
3050.0,"Acer Nitro 5 2022 / i5 12th Gen 12500H / RTX 3050 4 GB / 16GB RAM / 512GB SSD / 15.6"" FHD 165Hz Display"
2800.0,Asus ROG Zephyrus G14 2022 GA402RJ Ryzen 9 6900HS / AMD Radeon RX 6700S / 16GB RAM / 1TB SSD / 14'' WQXGA display / Anime Matrix
1650.0,Acer Nitro 5 2021 i7-11800H 10th Gen 8GB RAM 512GB SSD NVIDA GeForce GT 1650 4GB Memory GDDR6 15.6’’ FHD 144Hz Display Gaming Laptop
1650.0,Asus TUF F15 / i5 10th Gen / GTX 1650 / 8GB RAM / 512GB SSD / 15.6’’ FHD 144Hz Display
4060.0,HP Victus 16 QHD 240Hz AMD Ryzen 7-7840HS 16GB RAM 512GB SSD RTX 4060 8GB Win 11
3060.0,"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512 SSD / 15.6"" FHD 144Hz display"
3060.0,"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3060 / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display"
3060.0,"Dell G5 2021 G5511 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display"
1650.0,"Asus Tuf Fx505dt AH51/Gaming Laptop/ASUS TUF Gaming FX505DT 15.6"" FHD 120Hz Laptop GTX 1650 4GB Graphics (Ryzen 5-3550H/8GB RAM/256GB SSD/Windows 10/Stealth Black/2.20 Kg), FX505DT-AH51"
1650.0,"ASUS TUF FA506IH Gaming A15 Gaming Laptop, 15.6” 120Hz AMD Ryzen 5 4600H GTX 1650, 8GB"
,Asus ROG Zephyrus M16 (2022) GU603ZW-K8093W - i9 12900H | 32GB | 1TB SSD | RTX 3070TI | QHD+
3050.0,"Acer Nitro V 15 Intel Core i5 13th Gen 13420H - 8GB DDR5 RAM - 512GB NVMe SSD - NVIDIA RTX 3050 6GB Graphics - 15.6"" FHD 144Hz Display - Backlit Keyboard"
,"Lenovo IdeaPad Slim 3i 2023 15 i3 13Th Gen / 8GB RAM / 256GB / 15.6"" FHD display"
3060.0,Acer Nitro 5 AMD Ryzen 7 6800H RTX 3060 16GB 512 GB 15.6’’ FHD 144Hz Display Gaming Laptop
3060.0,HP Omen 16 Gaming Laptop i7-11th Gen NVIDIA GeForce RTX 3060 GPU 6GB 16.1 inch QHD IPS Display 16GB DDR4 512 SSD Windows 11
3060.0,HP Omen 16 Gaming Laptop i7-11th Gen NVIDIA GeForce RTX 3060 GPU 6GB 16GB DDR4 512 SSD 16.1 inch QHD IPS Display
3070.0,"ASUS ROG Zephyrus G15 Asus Rog Zephyrus G15 Amd Ryzen 9 5900Hs, 16Gb Ram, 1Tb Nvme Ssd, Rtx 3070 8Gb, 15.6″ Qhd 165Hz, Windows 10AMD Ryzen 9 5900HS, 16GB RAM, 1TB NVMe SSD, RTX 3070 8GB, 15.6″ QHD 165Hz, Windows 10"
3060.0,Lenovo Legion 5 2023 12th gen Intel core i7/ RTX 3060 / 16 GB RAM /512 GB SSD / 15.6 Inch Display / 165Hz Refresh Rate
1650.0,"Acer Nitro 5 2020 i7 10TH GEN / GTX 1650ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD"
1050.0,"Acer Aspire 3 2021 i5 11Th Gen / 8GB RAM / 1TB HDD / 256GB SSD / NVIDIA MX350 2GB / 15.6"" FHD Display"
1650.0,"Acer Nitro 5 / i5-11400H / GTX 1650 / 8GB RAM DDR4 / 512GB SSD / 15.6"" FHD 144Hz IPS Display"
,Asus TUF Gaming A15 FA506I-IHN240T / Ryzen 5-4600H / 8GB RAM / 512GB SSD / GTX1650Ti 4GB / 15.6″FHD 144Hz
3060.0,"ASUS ROG Zephyrus Duo 15 SE GX551QM / Ryzen 9 5980HX / RTX 3060 / 16GB RAM / 1TB SSD / 15.6 "" IPS 300Hz + 14.1"" Screenpad Plus"
,"Asus Tuf Gaming F15 - Fx517Zc-Hn031W - New 15.6 Inch,16Gb/512Gb,Intel Core I5"
3060.0,Asus TUF F15 2022 FX507ZM i7 12Th Gen 14 Core / RTX 3060 / 8 GB DDR5 /1TB M.2 PCIe 3.0 NVMe/ 15.6 inch FHD 300Hz display Adaptive-Sync
3050.0,Acer Nitro V15 intel core™ i5-13420H | 8 GB DDR5 ram | 512 GB SSD storage | Nvidia® GeForce® RTX 3050 6 GB graphics | 15.6 inch with 144HZ Display
4060.0,"Asus ROG Zephyrus G16 2023 GU603VV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WQXGA 165Hz display / 2 Year Warranty / ROG Backpack / Mouse / Nagmani International"
3050.0,"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD IPS Gaming Laptop (32GB/512GB SDD/4GB NVIDIA RTX 3050/120Hz/Win11/Office 2021/Backlit/Onyx Grey/2.32Kg)"
3060.0,Lenovo Legion 5 Pro 2023 12th gen Intel core i7/ RTX 3060 / 16 GB DDR5 RAM /512 GB SSD / 16” WQXGA Display / 165Hz Refresh Rate
3050.0,Lenovo Legion 5 2021 Ryzen 5 5600H / RTX 3050ti / 8GB RAM / 512GB SSD / 15.6'' 120Hz Display / White Backlight Keyboard
,Acer Nitro 5 Gaming With Intel i7 11th Processor 15.6 Inch FHD 144Hz Display 8GB RAM 512GB ROM
