graphics card,name,url,details
nan,"HP 15-ef1071wm 15.6"" (128GB SSD, AMD Athlon 3050U, 3.20GHz, 4GB RAM) Laptop with Mouse Sleeve - Silver",https://www.daraz.com.np/products/hp-15-ef1071wm-156-128gb-ssd-amd-athlon-3050u-320ghz-4gb-ram-laptop-with-mouse-sleeve-silver-i117339170-s1032149280.html?search=1,"Product name HP Laptop 15ef1071wm Memory standard 4 GB DDR42400 SDRAM 1 x 4 GB Video graphics AMD Radeon™ Graphics Integrated Chipset AMD Integrated SoC Display 156"" diagonal HD 1366 x 768 microedge BrightView 220 nits 45% NTSC Keyboard Fullsize natural silver keyboard with numeric keypad Battery type 3cell 41 Wh Liion Video Playback Battery life Up to 9 hours and 15 minutes Battery life mixed usage Up to 7 hours and 15 minutes Webcam HP True Vision 720p HD camera with integrated dual array digital microphones Microprocessor AMD Athlon™ Silver 3050U 23 GHz base clock up to 32 GHz max boost clock 4 MB L3 cache 2cores"
nan,"Lenovo Yoga 6 2023 Ryzen 7 1TB ssd 16GB RAM 13.3"" x360 2in1 laptop",https://www.daraz.com.np/products/lenovo-yoga-6-2023-ryzen-7-1tb-ssd-16gb-ram-133-x360-2in1-laptop-i129102505-s1037114554.html?search=1,"• New Lenovo Yoga 6 2023 Ryzen 7 laptop • Octacore AMD processor for fast performance • 1TB SSD and 16GB RAM for ample storage • 133"" x360 touchscreen for versatile use • Lightweight design at 137 kg • 2in1 laptop for ultimate flexibility"
nan,Dell Vostro 3520 i5 11th 8GB 256GB 15.6 FHD,https://www.daraz.com.np/products/dell-vostro-3520-i5-11th-8gb-256gb-156-fhd-i128485256-s1035978787.html?search=1,"Dell Vostro 3520Intel Core i5 11th Generation 8GB RAM 256GB NVMe SSD 156"" HD Display Warranty 1Year"
nan,"Asus 2023 Zenbook Space Edition Oled Ux5401Zas-Kn030W - New 14 Inch,32Gb/1Tb,Intel Core I7",https://www.daraz.com.np/products/asus-2023-zenbook-space-edition-oled-ux5401zas-kn030w-new-14-inch32gb1tbintel-core-i7-i127835580-s1034809909.html?search=1,Ultrabook 12th Processor H45 I9 12900H RAM 32 Storage 1 Tb Nvme Ssd Gen 4 Display 14 Wq+ Touch Oled Screen Backlit Keyboard Operating System Genuine Win 11 Warranty 2 Years Color Titanium Accessories Sleeve
nan,"Acer Aspire 5 13th Gen Intel Core i5/ 8GB RAM 512GB SSD/ 15.6"" FHD/ Intel Iris Xe Graphics/ Steel Gray",https://www.daraz.com.np/products/acer-aspire-5-13th-gen-intel-core-i5-8gb-ram-512gb-ssd-156-fhd-intel-iris-xe-graphics-steel-gray-i127222036-s1034493299.html?search=1,"Processor 13th Gen Intel® Core™ i51335U Decacore 10 Core™ 130 GHz up to 460 GHz | 12 MB Cache Display 396 cm 156"" Full HD 1920 x 1080 Acer ComfyView LED LCD | 60Hz Graphics Intel® Iris Xe Graphics Memory 8GB LPDDR5 RAM Storage 512 GB PCIe Gen 4 SSD Ports 2x USB StandardA ports supporting • One port for USB 32 Gen 1 • One port for USB 32 Gen 1 featuring power off USB charging 1x HDMI® 21 port with HDCP support 1x Headphonespeaker jack Fingerprint Reader No | Backlit Keyboard No Battery 3 cell Lithium Ion LiIon 50 Wh Product Color Steel Grey Weight Approximate 180 kg Operating System No OS"
2070,"MSI Creator 15 A10SF I7 10th Gen / RTX 2070 MAX-Q / 32GB RAM / 1TB SSD / 15.6"" 4K UHD Display",https://www.daraz.com.np/products/msi-creator-15-a10sf-i7-10th-gen-rtx-2070-max-q-32gb-ram-1tb-ssd-156-4k-uhd-display-i123291143-s1033501068.html?search=1,Brand new factorysealed MSI Creator 15 A10SF a content creator laptop with 10th Gen Intel Core i710875H processor featuring Octacore 8core CPU NVIDIA RTX 2070 MAXQ Graphics Card with 8GB of GDDR6 VRAM 32GB DDR4 RAM Expandable up to 64GB 1TB SSD storage 156inch TouchScreen IPS display with 4K UltraHD 3840 x 2160 pixels resolution 100% Adobe RGB Color Coverage PerKey RGB Backlit Keyboard HD IR Camera for video calling and secure Face Unlock Super enduring 999WattHour battery 21 KG Weight 183mm thickness Space Gray Color
nan,"Acer Aspire A3 Core i5 11th Gen/8GB RAM/256GB SSD/15.6""FHD/2Gb GFX NVIDIA MX3502GB/Win11",https://www.daraz.com.np/products/acer-aspire-a3-core-i5-11th-gen8gb-ram256gb-ssd156fhd2gb-gfx-nvidia-mx3502gbwin11-i122106312-s1033186572.html?search=1,"11th Generation Intel® Core i51135G7 processor NVIDIA® GeForce® MX350 2GB Windows 11 Home 64bit 8 GB of onboard DDR4 system memory 256GB SSD Supports up to 1 TB SSD PCIe Gen3 8 Gbs up to 4 lanes NVMe 156"" Full HD 1920 x 1080 pixel display Acer ComfyView LEDbacklit TFT LCD Pure Silver Color 36Wh Battery Wireless + Bluetooth"
nan,"Dell Inspiron 3511 i5 11th Gen / Nvidia MX350 Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display",https://www.daraz.com.np/products/dell-inspiron-3511-i5-11th-gen-nvidia-mx350-graphics-8gb-ram-512gb-ssd-156-fhd-display-i120067865-s1032809679.html?search=1,#NAME?
2050,Lenovo LOQ 15IRH8 (12th Gen Intel Core i5 12450H Processor | 8GB DDR5 RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics Card,https://www.daraz.com.np/products/lenovo-loq-15irh8-12th-gen-intel-core-i5-12450h-processor-8gb-ddr5-ram-512gb-ssd-nvidia-geforce-rtx-2050-4gb-graphics-card-i130110558-s1038003593.html?search=1,Brand Lenovo Series LOQ 15IRH8 Series Processor 12th Generation Intel Core i5 12450H Processor 8cores with 4 performance and 4 efficient 12 threads and 12MB of L3 cache Memory 8GB SODIMM DDR54800MHz RAM Storage 512GB NVME PCIE M2 Gen4 SSD Graphics Card NVIDIA GeForce RTX 2050 4GB GDDR6 Graphics Card Display 156inch FHD 1920 x 1080 IPS Display with 144Hz Refresh Rate Antiglare GSync Nontouch 45% NTSC 350 nits SpeakerStereo Nahimic Audio™ Ports 1 x USB 32 Gen 1 2 x USB 32 Gen 2 1 x USBC 32 Gen 2 1 x HDMI 21 1 x Ethernet RJ45 1 x Headphonemicrophone combo jack 35mm Battery 60Wh 4Cell Battery AC Adapter 135W Slim Tip Camera 1080p FHD with EShutter Keyboard White Backlit Wireless WiFi 6 11AX 2 x 2 and Bluetooth 51
nan,DELL INSPIRON 5406 2 in 1 Laptop Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10 Home),https://www.daraz.com.np/products/dell-inspiron-5406-2-in-1-laptop-intel-core-i5-11th-gen-1135g7-8-gb512-gb-ssdwindows-10-home-i129274958-s1037312322.html?search=1,• New DELL INSPIRON 5406 2 in 1 Laptop • Intel Core i5 11th Gen 1135G7 Processor • Quad Core CPU with 8GB RAM Memory • 512GB SSD Storage Type with 14 Inch Display Size • Touchscreen and Touch Pad available • WIFI + Bluetooth Wireless Connectivity • Windows 10 Home Operating System • Battery Life of 610 Hours • 2in1 Laptop
nan,"HP ProBook 440 G9 Core i5 12th Gen/16GB RAM/512GB SSD/14"" Screen/Win 10 Pro/Fingerprint(Business Series)",https://www.daraz.com.np/products/hp-probook-440-g9-core-i5-12th-gen16gb-ram512gb-ssd14-screenwin-10-profingerprintbusiness-series-i128902855-s1036849263.html?search=1,Brand HP Model ProBook 440 G9 Processor Core™ i51235U 12th Gen up to 44 GHz 12 MB L3 cache 10cores 12 threads Disk 512 GB SSD NVME RAM memory 16 GB DDR4 3200 Mhz Screen Size 14″ Antiglare Graphics Card Intel Iris xe Color Silver Operating System WIN 11 Professional Genuine Security HP Wolf Webcam Sutter
nan,"Acer Aspire 5 Laptop 13th Gen Intel Core i5 \ Windows 11 home \ 8 GB \ 512 GB \ Intel Graphics A514-56M 14"" \ 2 Years Warranty",https://www.daraz.com.np/products/acer-aspire-5-laptop-13th-gen-intel-core-i5-windows-11-home-8-gb-512-gb-intel-graphics-a514-56m-14-2-years-warranty-i128278201-s1035498281.html?search=1,"Processor 13th Gen Intel Core i51335U Operating System Windows 11 Home PreInstalled Software Microsoft Office Graphics Intel® Iris® Xe Graphics Memory Dualchannel LPDDR5 SDRAM support 8 GB of onboard LPDDR5 system memory Storage 512 GB PCIe Gen4 16 Gbs NVMe Memory 140"" display with WUXGA 1920 x 1200 Acer ComfyView™ LEDbacklit TFT LCD Product Type  Laptop Computer"
nan,"HP Pavilion Laptop 15-eh1066Au 49N15Pa 8 GB RAM (2 X 4 Gb), 512 GB SSD, 15.6""",https://www.daraz.com.np/products/hp-pavilion-laptop-15-eh1066au-49n15pa-8-gb-ram-2-x-4-gb-512-gb-ssd-156-i128233611-s1035383971.html?search=1,"HP Pavilion Laptop 15eh1066AU 49N15PA 8 GB RAM 2 x 4 GB 512 GB SSD 156"""
nan,Lenovo ThinkBook G3 With Ryzen 7 5700U Processor 15.6 IPS Inch FHD 300 Display 8GB RAM 256GB ROM,https://www.daraz.com.np/products/lenovo-thinkbook-g3-with-ryzen-7-5700u-processor-156-ips-inch-fhd-300-display-8gb-ram-256gb-rom-i128223665-s1035358910.html?search=1,"Memory & Storage The PC memory has been upgraded to 8GB DDR4 SDRAM for enhanced high bandwidth to easily switch back and forth between open applications the Hard drive has been upgraded to 256GB PCIe NVMe M2 SSD for fast bootup and speedy data transfer Processor AMD Ryzen 7 5700U Processor 8Cores 16 threads base at 180GHz up to 430GHz with AMD Radeon Graphics Screen 156"" FHD 1920x1080 220nits Antiglare Tech Specs 2 x USB 30 TypeC 2 x USB 30 TypeA 1 x HDMI 1 x RJ45 Port 1 x SD media card reader 1 x Headphonemicrophone combo Operating System Windows 11 Pro  Organize open apps with preconfigured layouts to optimize productivity Navigate with a more intuitive experience to get things done Collaborate with teams with more features"
nan,Asus M513U Vivobook With Ryzen 5 5500U Processor 15.6 Inch FHD Oled Display 8GB RAM 512GB ROM,https://www.daraz.com.np/products/asus-m513u-vivobook-with-ryzen-5-5500u-processor-156-inch-fhd-oled-display-8gb-ram-512gb-rom-i128222756-s1035359809.html?search=1,Brand ASUS Model name Vivobook M513 Screen size 156 Inches Color Black CPU model Ryzen 5 RAM memory installed size 8 GB Operating system Windows 10 Home Special feature Backlit Keyboard Graphics card description Integrated Graphics coprocessor AMD Radeon Graphics AMD Ryzen 5 5500U Processor 21GHz 8M Cache up to 40GHz 6cores 156inch LED Backlit OLED FHD 1920 x 1080 169 4GB DDR4 on board + 4GB DDR4 SODIMM 512GB M2 NVMe PCIe 30 SSD Free upgrade to Microsoft Windows 11 when available
nan,Lenovo ThinkBook G3 With Ryzen 5 5500U Processor 15.6 IPS Inch FHD 300 Display 8GB RAM 256GB ROM,https://www.daraz.com.np/products/lenovo-thinkbook-g3-with-ryzen-5-5500u-processor-156-ips-inch-fhd-300-display-8gb-ram-256gb-rom-i128222737-s1035362431.html?search=1,"ThinkBook 15 Reliability tested on 12 MILSTD810H Methods and 22 Procedures | Body Material Aluminium Top | Surface Treatment Anodizing sandblasting | Built to withstand rugged usage and can handle accidental knocks drops and even spills Processor AMD Ryzen 5 5500U processor 21 Ghz base clock 40 Ghz max boost clock 6Cores 8 MB Cache | Memory 8GB RAM DDR43200 MHz upgradable upto 40 GB | Storage 256GB SSD M2 Operating System Preloaded Windows 11 Home with Lifetime Validity | Preinstalled software Microsoft Office Home & Student 2021 Display 156"" 3962 cm FHD 220 nits Antiglare Contrast Ratio 5001 90° Viewing Angle | Graphics Integrated AMD Radeon graphics | High Definition Audio Realtek ALC3287 codec Stereo speakers 2W x2 Dolby Audio | 4in1 card reader Ports 2xUSB 32 Gen1 1xAlways On 2x USBC 32 Gen2 support data transfer PD 30 and DP 14 1x HDMI 14b 1x Ethernet RJ45 1x Card reader 1x Headphonemicrophone combo jack 35mm Camera 720p with privacy shutter | Microphone Dual array microphone | Keyboard6row spillresistant multimedia Fn keys | Touchpad Buttonless Mylar surface multitouch touchpad supports Precision TouchPad Connectivity WiFi 6 80211ax 2x2 WiFi + Bluetooth 51 | Security TPM 20 | Touch style fingerprint reader on smart power button | Physical Locks Kensington Security Slot | Laptop Design Dual tone 180 Degree Hinge | Weight 17 kg Battery Life Upto 75 hours as per MobileMark | Integrated LiPolymer 45Wh battery supports Pro charge up to 50% in 30min with 65W AC adapter | EPEAT Silver ENERGY STAR 80 Rated Other Certificate ErP Lot 3 RoHS compliant | This genuine Lenovo Laptop comes with 1 Year Onsite Warranty Inside the box Laptop with battery Charger User manual"
nan,ASUS ZenBook 14X OLED UX5400ZB,https://www.daraz.com.np/products/asus-zenbook-14x-oled-ux5400zb-i127880819-s1034884649.html?search=1,Backlit Keyboard Fingerprint Reader Memory Card Slot Backlit Keyboard Fingerprint Reader Memory Card Slot
1650,"Asus Zephyrus G14 2021 GA401QH Ryzen 7 5800HS / GTX 1650/ 16GB RAM / 512GB SSD / 14"" FHD 144Hz Display",https://www.daraz.com.np/products/asus-zephyrus-g14-2021-ga401qh-ryzen-7-5800hs-gtx-1650-16gb-ram-512gb-ssd-14-fhd-144hz-display-i123262630-s1033489298.html?search=1,"Brand Asus CPU AMD Ryzen™ 7 5800HS Processor 30 GHz 16M Cache up to 43 GHz Graphics NVIDIA® GeForce GTX™ 1650 With ROG Boost up to 1515MHz at 50W 65W with Dynamic Boost 4GB GDDR6 Operating System Windows 10 home  ASUS recommends Windows 10 Pro for business Free upgrade to Windows 11 when available Screen 14inch IPS display FullHD 1920 x 1080 pixels resolution 169 aspect ratio antiglare display DCIP3 100% Refresh Rate 144Hz Pantone Validated Yes Type Gaming Laptop RAM 16GB DDR4 Max Capacity 48GB Storage 512GB M2 NVMe PCIe 30 SSD Wireless WiFi 6 80211ax + Bluetooth 51 Dual band 2*2 *BT version may change with OS upgrades IO Ports 1x 35mm Combo Audio Jack 1x HDMI 20b 1x USB 32 Gen 2 TypeC 2x USB 32 Gen 1 TypeA 1x USB 32 Gen 2 TypeC support DisplayPort™  power delivery  GSYNC Keyboard and Touchpad Backlit Chiclet Keyboard Camera FHD 1080P@60FPS external camera Audio Smart Amp Technology Audio by Dolby Atmos AI mic noisecanceling Builtin array microphone 2x 07W tweeter 2x 25W speaker with Smart Amp Technology Battery 76WHrs 4S1P 4cell Liion Power Supply ø60 180W AC Adapter Output 20V DC 9A 180W Input 100~240V AC 5060Hz universal TYPEC 100W AC Adapter Output 20V DC 5A 100W Input 100~240V AC 5060Hz universal Weight 170 Kg 375 lbs Dimensions W x D x H 324 x 222 x 199 ~ 199 cm 1276"" x 874"" x 078"" ~ 078"" Security BIOS Administrator Password and User Password Protection Kensington Lock Fingerprint YES"
3070,"Dell Alienware M15 R6 i7 11800H / RTX 3070 GDDR6 / 32GB RAM / 1TB SSD / 15.6"" QHD 240Hz Display",https://www.daraz.com.np/products/dell-alienware-m15-r6-i7-11800h-rtx-3070-gddr6-32gb-ram-1tb-ssd-156-qhd-240hz-display-i123261902-s1033482556.html?search=1,BrandDell ModelDell Alienware M15 R6 Display Size156inch QuadHD 2560 x 1440 pixels 240Hz refresh rate NonTouch 2ms response time Advanced Optimus NVIDIA GSYNC Generation11th Gen GraphicsNvidia Geforce RTX 3070 8GB GDDR6 Operating System Windows 11 Ports and connectivity3 TypeA USB 32 Gen 1 ports one with PowerShare 1 TypeC port Includes Thunderbolt™ 4* USB 32 Gen 2 Display Port 14 and Power Delivery 15W Output 5V3A capabilities 1 HDMI 21 Output port1 PowerDCIn port1 Killer E2600 1 Gbps rated RJ45 Ethernet port 1 Global Headset jack Processor11th Gen Intel Core i711800H 8 core 16 Threads Processor Speed8Core 24MB L3 Cache up to 46GHz with Turbo Boost Ram32GB SeriesAlienware Storage1TB SSD
nan,Lenovo Thinkpad X13 Gen2 Laptop Intel Core i5 16GB RAM 128GB SSD Windows 10 Pro Genuine,https://www.daraz.com.np/products/lenovo-thinkpad-x13-gen2-laptop-intel-core-i5-16gb-ram-128gb-ssd-windows-10-pro-genuine-i120221704-s1032830711.html?search=1,11th Generation Intel Core i5 Processor 16 GB Memory DDR4 3200MHz 128 GB SSD 133Inch WUXGA 1920 x 1200 IPS AntiGlare 300nits Factory Installed Windows 10 Pro64bit
nan,Lenovo E41-45 AMD A6 4GB RAM 1TB HDD 14” HD Display,https://www.daraz.com.np/products/lenovo-e41-45-amd-a6-4gb-ram-1tb-hdd-14-hd-display-i119732967-s1032751359.html?search=1,Processor AMD PRO A67350B 30G RAM 4GB Hard disk 1TB HDD Display 14” HD TN Display Audio 2xstereo speaker Battery 6cell Microphone Builtin array microphone Webcam 720p Microphone Integrated dual array digital microphones Weight 28 Kg Inside Box content 1x Laptop 1x User manual and 1x Power Adaptor
nan,"HP Envy x360 i7 13th Gen 16GB RAM 512GB SSD 14"" FHD 360 Touch Screen Display",https://www.daraz.com.np/products/hp-envy-x360-i7-13th-gen-16gb-ram-512gb-ssd-14-fhd-360-touch-screen-display-i128490147-s1035976865.html?search=1,"CPUIntel® Core™ i71250U up to 47 GHz 12 MB L3 cache 10cores 12 threads + Intel® Iris® Xe Graphics + 8 GB OnboardRAM8GB DDR43200 SDRAM onboardOperating SystemWindows 10Screen133"" diagonal WUXGA 1920 x 1200 multitouchenabled IPS edgetoedge glass microedge 400 nitsHard Drive512GB SSDMemory Speed3200MHzGraphicsIntel Iris Xe GraphicsDimensions1175 x 846 x 063 inPorts 2 Thunderbolt™ 4 with USB4™ TypeC® 40Gbps signaling rate USB Power Delivery DisplayPort™ 14 HP Sleep and Charge 1 SuperSpeed USB TypeA 10Gbps signaling rate HP Sleep and Charge 1 SuperSpeed USB TypeA 10Gbps signaling rate 1 headphonemicrophone combo Wireless TypeIntel® WiFi 6E AX211 2x2 and Bluetooth® 52 comboRear Webcam ResolutionHP Wide Vision 720p HD camera with camera shutter and integrated dual array digital microphonesKeyboard Fullsize islandstyle backlit keyboardBatteries4cell 66 Wh Liion polymerWeightStarting at 295 lb"
nan,"Acer Swift 3 Ryzen7 5700U 8GB Ram 512GB SSD 14"" FHD Display",https://www.daraz.com.np/products/acer-swift-3-ryzen7-5700u-8gb-ram-512gb-ssd-14-fhd-display-i128488223-s1035974951.html?search=1,BrandAcerCPUAMD Ryzen 7 5700U Hexacore processor up to 3 MB L2 cache up to 8 MB L3 cache 21 GHz with Precision Boost up to 40 GHzOperating SystemFree DosScreen14inch IPS InPlane Switching display FullHD 1920 x 1080 pixels resolution highbrightness 300nits Acer ComfyViewTM LEDbacklit TFT LCD 169 aspect ratio 72% NTSC color gamut 100% SRGBTypeThin and light ultrabookRAM8GB LPDDR4 RAMHard Drive512GB SSDGraphics CoprocessorAMD Radeon GraphicsWirelessIEEE 80211ac Bluetooth 50 Intel® Wireless WiFi 6 AX201 supporting dual band 24Ghz & 5GhzUSB Ports2x USB 32 Gen 1 ports with one featuring poweroff USB charging1x 35 mm headphonespeaker jack supporting headsets with builtin microphone1x DCin jack for AC adapter1x HDMI® 20 port with HDCP support1x USB TypeC port supporting• USB 32 Gen 2 up to 10 Gbps• DisplayPort over USBC• USB charging 5 V 3 A• DCin port 19 V 65 WDimensions3228 x 2122 x 159 mWebcam720PSecuritiesFingerprint readerBatteries48 Whr Battery Weight12Kg
nan,Lenovo Slim 7 With i5 10th Gen Processor 14 Inch FHD IPS Display 12GB RAM 512GB ROM,https://www.daraz.com.np/products/lenovo-slim-7-with-i5-10th-gen-processor-14-inch-fhd-ips-display-12gb-ram-512gb-rom-i128223661-s1035358906.html?search=1,"Brand Lenovo Model Name Yoga Slim 7i Screen Size 14 Inches Colour SLATE GREY Hard Disk Size 512 GB CPU Model Core i5 RAM Memory Installed Size 8 GB Operating System Windows 10 Special Feature Slim and light Graphics Card Description Dedicated Processor 10th Gen Intel Core i51035G1 | Speed 10 GHz Base  36 GHz Max | 4Cores | 6MB Cache Operating System PreLoaded Windows 10 Home with Lifetime Validity FREE Upgrade to Windows 11* when available refer product description for more details PreInstalled MS Office Home and Student 2019 Memory and Storage 8GB RAM LPDDR4X3200 | 512 GB SSD Graphics NVIDIA GeForce MX 350 2GB GDDR5 Dedicated Graphics Display 14"" Full HD 1920x1080 Glass Display | Brightness 300 nits | IPS Technology | 100% sRGB Design 151 cm Thin and 15 kg Light | Aluminium Material Top | Backlit Keyboard Battery Life 11 Hours | 607Wh Battery | Rapid Charge Pro Up to 50% in 30 minutes Camera Built in HD 720p IR enabled Camera | ToF Sensor | Fixed Focus | Integrated Dual Array Microphone Audio 2 x 2W Stereo Speakers | HD Audio | Dolby Atmos Certification | Supports WoV Wake on Voice"
nan,"MSI Summit E16 Flip Evo 2023 2-in-1 i7 13TH GEN / 1TB SSD / 16GB RAM / 16"" FHD 165Hz Touchscreen / 2 Year Warranty",https://www.daraz.com.np/products/msi-summit-e16-flip-evo-2023-2-in-1-i7-13th-gen-1tb-ssd-16gb-ram-16-fhd-165hz-touchscreen-2-year-warranty-i128211412-s1035345155.html?search=1,Brand new factorysealed MSI Summit E16 Flip Evo 2in1 convertible laptop with 13Th Gen Intel Core i71360P processor featuring 12core CPU 16GB DDR5 RAM 1TB SSD storage 16inch IPS display with FullHD 1920 x 1080 pixels resolution 165Hz refresh rate 2in1 Touchscreen 2 Year Warranty Authorised Product 1685mm thickness 21KG Weight 82Whr battery Free MSI Stealth Trooper Backpack II Free delivery all over Nepal
